@relation occ_all

@attribute DayOfWeek numeric
@attribute HourOfDay numeric
@attribute RealPow_Mean numeric
@attribute RealPow_LastMean numeric
@attribute RealPow_Std numeric
@attribute RealPow_Median numeric
@attribute RealPow_Max numeric
@attribute RealPow_Min numeric
@attribute RealPow_MeanDeriv numeric
@attribute RealPow_StdDeriv numeric
@attribute RealPow_MaxDeriv numeric
@attribute RealPow_Kurt numeric
@attribute RealPow_Iqr numeric
@attribute RealPow_Mcr numeric
@attribute RealPow_FreqPeak numeric
@attribute RealPow_FreqEntropy numeric
@attribute RealPow_FreqEnergy numeric
@attribute RealPow_FreqLastEnergy numeric
@attribute ReactPow_Mean numeric
@attribute ReactPow_LastMean numeric
@attribute ReactPow_Std numeric
@attribute ReactPow_Median numeric
@attribute ReactPow_Max numeric
@attribute ReactPow_Min numeric
@attribute ReactPow_MeanDeriv numeric
@attribute ReactPow_StdDeriv numeric
@attribute ReactPow_MaxDeriv numeric
@attribute ReactPow_Kurt numeric
@attribute ReactPow_Iqr numeric
@attribute ReactPow_Mcr numeric
@attribute ReactPow_FreqPeak numeric
@attribute ReactPow_FreqEntropy numeric
@attribute ReactPow_FreqEnergy numeric
@attribute ReactPow_FreqLastEnergy numeric
@attribute Power_Cluster1 numeric
@attribute Power_Cluster2 numeric
@attribute Power_Cluster4 numeric
@attribute Power_Cluster5 numeric
@attribute Power_Cluster6 numeric
@attribute Power_Cluster7 numeric
@attribute Power_Cluster8 numeric
@attribute Power_Cluster9 numeric
@attribute Power_Cluster10 numeric
@attribute Power_Cluster13 numeric
@attribute Power_Cluster14 numeric
@attribute Power_Cluster15 numeric
@attribute Power_Cluster16 numeric
@attribute Power_Cluster17 numeric
@attribute Power_Cluster18 numeric
@attribute Power_Cluster19 numeric
@attribute Water_Mean numeric
@attribute Water_LastMean numeric
@attribute Water_Std numeric
@attribute Water_Median numeric
@attribute Water_Max numeric
@attribute Water_Min numeric
@attribute Water_MeanDeriv numeric
@attribute Water_StdDeriv numeric
@attribute Water_MaxDeriv numeric
@attribute Water_Kurt numeric
@attribute Water_Iqr numeric
@attribute Water_Mcr numeric
@attribute Water_FreqPeak numeric
@attribute Water_FreqEntropy numeric
@attribute Water_FreqEnergy numeric
@attribute Water_FreqLastEnergy numeric
@attribute Water_Cluster1 numeric
@attribute Water_Cluster2 numeric
@attribute Water_Cluster3 numeric
@attribute Water_Cluster4 numeric
@attribute Water_Cluster6 numeric
@attribute Water_Cluster7 numeric
@attribute Water_Cluster8 numeric
@attribute Water_Cluster9 numeric
@attribute label_num {0,1,2,3}

@data
2,2,1675.035842,1635.882562,381.960079,1566,3245,1545,13.255396,112.268902,1344,14.188717,17,0.003597,0.001946,0.498392,823361269,756849428.999999,786.031075,768.151922,32.705266,793.45,855.55,655.5,2.138165,12.825295,163.49,11.165572,4.005,0.010791,0.001946,0.340457,172676071.8777,166842984.5059,0,20,0,0,0,0,0,0,0,0,259,0,0,0,0,0,1.248388,1.232391,5.859018,1.649636,16.9741,-13.55372,6.921731,5.128681,29.21704,2.727604,8.705666,0.525253,0.363813,3.878744,10659.867266,9455.263112,0,298,0,0,0,0,0,0,3
2,2,1661.930657,1675.035842,149.468628,1571,1915,1554,4.776557,26.927966,337,1.9165,324,0.007326,0.001946,0.345671,762890759.000001,823361269,751.39073,786.031075,65.084857,791.54,799.36,640.33,2.072857,12.445536,142.49,1.920495,140.81,0.007326,0.001946,0.427218,155853558.4808,172676071.8777,0,77,0,0,0,0,0,0,0,0,197,0,0,0,0,0,2.530478,1.248388,5.52503,2.345203,17.01263,-12.83804,6.492037,4.476189,21.94079,2.764623,7.074998,0.501684,0.001946,3.423946,10974.399339,10659.867266,0,298,0,0,0,0,0,0,3
2,2,1544.66426,1661.930657,15.736252,1539,1580,1524,2.742754,6.535146,49,2.126241,27,0.061594,0.001946,0.364407,660986932,762890759.000001,798.830866,751.39073,3.624873,799.38,819.49,780.18,0.762935,2.458207,19.21,8.122839,4.38,0.061594,0.001946,0.364407,176765845.1827,155853558.4808,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0.969225,2.530478,5.956308,0.556406,19.07605,-14.42465,6.768147,4.980042,24.20332,2.876676,8.574183,0.520134,0.48249,3.75133,10853.207337,10974.399339,0,299,0,0,0,0,0,0,3
2,2,1616.934066,1544.66426,138.492737,1542,1876,1522,4.856618,27.091168,317,2.511044,33,0.007353,0.001946,0.394936,718968910.999999,660986932,766.579084,798.830866,60.017832,796.7,807.87,653.81,1.904449,11.113839,133.05,2.5343,13.59,0.007353,0.001946,0.430612,161406455.5515,176765845.1827,0,62,0,0,0,0,0,0,0,0,211,0,0,0,0,0,2.214241,0.969225,5.788468,2.145852,21.34003,-13.43101,6.310564,4.766434,27.8167,3.0394,7.470499,0.494915,0.001946,3.098586,11335.624553,10853.207337,0,296,0,0,0,0,0,0,3
2,2,1582.592727,1616.934066,120.775722,1530,1875,1512,3.459854,20.510165,330,4.308754,14,0.00365,0.001946,0.416458,692761705,718968910.999999,771.488255,766.579084,53.41919,794.3,833.71,604.46,1.708321,10.341518,146.15,4.375416,3.64,0.00365,0.001946,0.329566,164460273.9951,161406455.5515,0,45,0,0,0,0,0,0,0,0,230,0,0,0,0,0,1.38479,2.214241,5.43901,1.47012,14.97968,-16.52796,6.085324,4.163231,21.65403,2.944332,7.231698,0.488215,0.167315,3.866459,9357.55824,11335.624553,0,298,0,0,0,0,0,0,3
2,3,1750.055762,1582.592727,305.985673,1657,2887,1509,21.757463,143.151124,1259,11.545362,22,0.018657,0.001946,0.428634,848957099.000001,692761705,775.280595,771.488255,62.03486,778.47,1226.3,654.95,5.34209,37.541435,446.93,22.995511,4.395,0.037313,0.001946,0.365545,162716490.9622,164460273.9951,0,31,0,0,2,0,0,0,0,0,236,0,0,0,0,0,1.182511,1.38479,5.876058,0.774701,18.31488,-16.6038,6.620998,5.056076,27.570976,3.147019,7.707293,0.491582,0.468872,3.831206,10671.536079,9357.55824,0,298,0,0,0,0,0,0,3
2,3,1748.915751,1750.055762,146.941653,1655,1986,1639,4.639706,25.743605,338,1.75589,318,0.007353,0.001946,0.365288,840899803.999999,848957099.000001,730.342418,775.280595,62.887877,770.42,776.69,625.93,1.592574,10.210685,131.26,1.789337,136.29,0.007353,0.001946,0.422354,146693941.5462,162716490.9622,0,80,0,0,0,0,0,0,0,0,193,0,0,0,0,0,2.653949,1.182511,5.36881,2.820306,22.36302,-18.07338,5.812872,4.447632,25.382923,3.605315,7.030693,0.464646,0.001946,2.478279,10659.711121,10671.536079,0,298,0,0,0,0,0,0,3
2,3,1680.754513,1748.915751,26.169965,1692,1723,1641,2.960145,6.330464,38,1.343677,51,0.01087,0.001946,0.364407,782696221,840899803.999999,770.219567,730.342418,3.277239,770.29,809.78,758.08,0.828768,3.714993,41.73,78.401585,2.59,0.101449,0.001946,0.364407,164329940.4764,146693941.5462,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,2.589389,2.653949,5.289784,2.680868,16.44395,-15.17145,6.040543,4.437258,21.287543,3.001881,7.089669,0.532203,0.001946,2.865282,10239.297969,10659.711121,0,296,0,0,0,0,0,0,3
2,3,1796.927536,1680.754513,149.291789,1704,2047,1686,4.770909,24.444677,320,1.844541,324,0.007273,0.001946,0.369599,897319015.999998,782696221,731.802065,770.219567,63.939089,771.81,776.85,592.41,1.860909,11.391772,137.73,1.881284,137.93,0.007273,0.001946,0.401009,148931713.4445,164329940.4764,0,80,0,0,0,0,0,0,0,0,196,0,0,0,0,0,1.284686,2.589389,5.356736,1.072248,15.32851,-13.62104,6.475558,4.630976,20.689348,2.538648,7.505696,0.576271,0.416342,3.628521,8953.438317,10239.297969,0,296,0,0,0,0,0,0,3
2,3,1696.335766,1796.927536,13.144047,1693,1748,1681,2.736264,6.084277,37,7.231989,16,0.098901,0.001946,0.406177,788497244,897319015.999998,774.803102,731.802065,6.170881,774.35,844.19,735.61,1.635458,6.989535,63.22,67.484544,3.04,0.098901,0.001946,0.406177,164498033.9001,148931713.4445,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0.73679,1.284686,5.717823,0.913205,16.39783,-15.56361,6.306098,4.69524,22.591354,2.828709,8.000185,0.469799,0.394942,4.016033,9904.979496,8953.438317,0,299,0,0,0,0,0,0,3
2,3,1881.921642,1696.335766,390.375894,1694,3385,1676,15.569288,105.750051,1391,10.121123,332,0.007491,0.001946,0.417937,989845611,788497244,738.166157,774.803102,68.586868,772.92,952.71,602.57,6.891423,35.544617,318.93,2.545589,134.47,0.022472,0.001946,0.430821,147286335.9985,164498033.9001,0,85,0,0,0,0,0,0,0,0,183,0,0,0,0,0,3.4311,0.73679,5.563582,3.414216,26.64141,-16.03691,6.098372,5.053672,26.482607,4.027092,7.066593,0.521886,0.001946,2.519867,12701.362859,9904.979496,0,298,0,0,0,0,0,0,3
2,3,1541.693727,1881.921642,38.834291,1531,1696,1518,2.803704,8.829361,115,11.349068,14.5,0.055556,0.001946,0.438945,644525285,989845611,789.255646,738.166157,5.136875,790.18,795.02,758.17,0.751889,3.194292,33.7,12.014142,2.36,0.1,0.001946,0.384428,168819657.1722,147286335.9985,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,-482.593802,3.4311,8358.090612,1.984695,19.25246,-144038.3,979.92697,11820.302769,144055.64732,295.003102,8.604301,0.006757,0.342412,3.324853,20747043231.614836,12701.362859,0,296,0,0,1,0,0,0,3
2,3,1793.974729,1541.693727,621.209517,1539,5484,1514,26.224638,261.757223,3952,15.098228,324.25,0.01087,0.001946,0.738455,997990405,644525285,784.383394,789.255646,492.480488,789.92,6496.9,638.74,43.982826,489.04658,5807.23,131.659323,141.63,0.018116,0.001946,1.400148,237366494.7622,168819657.1722,0,96,0,0,0,0,0,0,0,0,179,2,0,0,0,0,1.641889,-482.593802,5.738746,1.98454,17.06588,-15.39851,6.350719,4.893555,23.776608,2.913429,8.016791,0.493243,0.003891,3.889887,10548.880516,20747043231.614836,0,297,0,0,0,0,0,0,3
2,3,3726.28,1793.974729,10.942357,3724,3757,3706,2.912409,5.934903,33,2.685889,17,0.113139,0.001946,0.385776,3818452532.999993,997990405,674.414545,784.383394,7.200298,675.98,725.73,658.67,1.664124,6.263463,59.95,11.895274,7.9275,0.062044,0.001946,0.385776,125093824.5946,237366494.7622,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631915,1.641889,5.718252,2.85708,17.89715,-16.82546,6.447887,4.972043,30.87419,3.168554,7.767912,0.489865,0.001946,3.094648,11736.038692,10548.880516,0,297,0,0,0,0,0,0,3
2,3,3729.28777,3726.28,12.146961,3728,3757,3698,3.33574,7.004082,32,3.27005,12,0.097473,0.001946,0.364407,3866350132.00001,3818452532.999993,670.912194,674.414545,11.128757,671.62,714.9,554.12,3.092708,14.364755,115.36,68.68165,4.19,0.083032,0.001946,0.364407,125168548.1637,125093824.5946,0,275,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1260.299084,2.631915,21717.950054,1.98377,16.30763,-373647.7,2538.648443,30712.896635,373653.016747,294.003359,6.566489,0.00678,0.105058,3.059784,139612612315.136144,11736.038692,0,295,0,0,1,0,0,0,3
2,3,3727.230216,3729.28777,14.934184,3728,3763,3683,2.725632,6.112813,35,4.426122,12,0.083032,0.001946,0.364407,3862105912.000003,3866350132.00001,669.195072,670.912194,8.304542,671.495,682.18,644.7,0.968628,2.884118,28.59,2.984601,16.01,0.025271,0.001946,0.364407,124513631.7393,125168548.1637,0,267,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1.111027,-1260.299084,5.185729,1.071136,19.71894,-13.44882,5.638137,4.245554,24.995352,3.459781,6.813684,0.506711,0.001946,3.485816,8382.832372,139612612315.136144,0,299,0,0,0,0,0,0,3
2,3,3848.88,3727.230216,355.888295,3753,5095,3683,12.616788,114.533914,1349,11.090472,22,0.007299,0.001946,0.369599,4108520120.000011,3862105912.000003,653.382655,669.195072,11.721224,656.05,713,613.7,1.922555,7.324005,65.44,7.530924,6.5675,0.047445,0.001946,0.406177,117437589.7095,124513631.7393,0,44,0,0,0,0,231,0,0,0,0,0,0,0,0,0,1.60198,1.111027,5.596725,1.784863,19.23634,-20.10907,6.280462,4.853715,23.797156,3.466954,7.228805,0.5,0.001946,3.337837,9830.570817,8382.832372,0,291,0,0,0,0,0,0,3
2,4,3774.438662,3848.88,10.290961,3773,3803,3753,3.402985,7.239736,44,2.995553,13.25,0.152985,0.001946,0.4021,3832306541.999999,4108520120.000011,664.442416,653.382655,4.858273,664.36,718.23,652.47,1.180224,5.092104,55.35,57.624515,2.2025,0.100746,0.001946,0.419236,118765447.4857,117437589.7095,0,227,0,0,0,0,42,0,0,0,0,0,0,0,0,0,2.7696,1.60198,5.030368,2.696749,18.36353,-11.2229,6.014589,4.494429,23.12248,2.93916,7.118747,0.548495,0.001946,2.985326,9867.281615,9830.570817,0,300,0,0,0,0,0,0,3
2,4,3766.489051,3774.438662,10.333712,3767,3803,3739,2.725275,6.03068,31,4.718519,13,0.098901,0.001946,0.406177,3887113650.000006,3832306541.999999,663.874015,664.442416,7.09185,663.84,669.85,570.5,1.768315,9.238561,92.73,123.21361,1.75,0.106227,0.001946,0.406177,120773396.1442,118765447.4857,0,267,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2.27,2.7696,4.967412,1.863641,19.27223,-18.55644,5.174629,4.301712,25.535408,3.926055,6.383961,0.501684,0.001946,3.03902,8864.091879,9867.281615,0,298,0,0,0,0,0,0,3
2,4,3760.611722,3766.489051,16.331452,3763,3796,3722,2.731618,6.669147,63,2.989346,16.75,0.084559,0.001946,0.394936,3860893288.999995,3887113650.000006,665.940989,663.874015,9.081792,664.71,768.52,578.35,2.471176,12.638706,106.69,94.510355,4.94,0.125,0.001946,0.401867,121091764.7043,120773396.1442,0,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.508242,2.27,5.401193,2.61655,17.72311,-12.56835,5.862171,4.243676,22.836771,2.823824,7.195728,0.456376,0.001946,2.885369,10574.611375,8864.091879,0,299,0,0,0,0,0,0,3
2,4,3799.631769,3760.611722,68.699103,3847,4016,3709,4.92029,21.233785,292,1.682113,138,0.003623,0.001946,0.364407,4000407437.999997,3860893288.999995,663.125451,665.940989,43.798222,659.9,1141.2,425.34,6.910036,45.943862,482.92,106.435909,9.315,0.054348,0.001946,0.364407,122336142.3145,121091764.7043,0,125,2,0,0,0,150,0,0,0,0,0,0,0,0,0,2.02245,2.508242,5.078741,2.55684,20.29651,-13.07984,5.929665,4.39729,21.91944,3.099867,7.491792,0.505085,0.001946,2.941323,8819.844731,10574.611375,0,296,0,0,0,0,0,0,3
2,4,3848.89011,3799.631769,9.812339,3849,3868,3824,3.205882,6.738245,38,2.45019,13,0.136029,0.001946,0.401867,4044235925.000007,4000407437.999997,655.193919,663.125451,6.506109,653.76,742.98,645.16,1.650809,7.627488,88.38,122.595688,6.03,0.128676,0.001946,0.401867,117204700.2774,122336142.3145,0,1,0,0,0,0,272,0,0,0,0,0,0,0,0,0,2.581513,2.02245,5.451005,2.497099,15.69461,-14.02844,6.262,4.537941,23.343179,2.890598,7.203646,0.513514,0.001946,2.71807,10774.452933,8819.844731,0,297,0,0,0,0,0,0,3
2,4,3958.050179,3848.89011,374.11426,3846,5208,3815,12.381295,114.909721,1368,10.201931,18,0.007194,0.001946,0.370695,4409768272.000001,4044235925.000007,648.938925,655.193919,11.321084,652.33,658.87,604.8,1.188957,4.488538,47.45,9.180602,5.34,0.068345,0.001946,0.350308,117528592.5326,117204700.2774,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,3.229554,2.581513,4.80611,3.506973,14.90095,-10.18464,5.664115,3.919173,20.131865,2.624004,6.657471,0.552542,0.001946,2.452149,9901.401182,10774.452933,0,296,0,0,0,0,0,0,3
2,4,3830.666667,3958.050179,10.502525,3830,3860,3809,2.425455,5.471633,33,3.218177,12,0.105455,0.001946,0.385776,4050056296.000003,4409768272.000001,649.197174,648.938925,10.936969,649.88,770.05,556.13,3.007236,14.771067,126.15,79.353396,6.16,0.109091,0.001946,0.364407,116355018.6466,117528592.5326,0,2,0,0,0,0,274,0,0,0,0,0,0,0,0,0,2.920517,3.229554,5.164429,3.347932,17.03821,-10.34098,5.948852,4.179812,18.227409,2.649664,7.211048,0.494949,0.001946,3.020236,10463.151198,9901.401182,0,298,0,0,0,0,0,0,3
2,4,3831.80292,3830.666667,18.880903,3829,3879,3806,3.230769,7.094028,48,2.99442,28,0.076923,0.001946,0.406177,4023160852.000002,4050056296.000003,653.174453,649.197174,6.071704,651.995,739.82,645.41,1.416081,7.483156,89.35,152.616374,5.33,0.106227,0.001946,0.406177,116908565.445,116355018.6466,0,1,0,0,0,0,273,0,0,0,0,0,0,0,0,0,1.711363,2.920517,5.076731,1.782729,18.62056,-12.95331,5.541804,4.177782,22.819838,2.882147,6.893484,0.488136,0.001946,2.889192,8470.007572,10463.151198,0,296,0,0,0,0,0,0,3
2,4,3850.938406,3831.80292,15.763474,3854,3881,3815,2.730909,6.692977,44,2.292295,26,0.047273,0.001946,0.385776,4093072876.999999,4023160852.000002,650.38308,653.174453,6.966634,652.75,731.78,639.37,1.150873,6.801087,79.03,68.600489,8.18,0.047273,0.001946,0.364407,116760836.3511,116908565.445,0,1,0,0,0,0,275,0,0,0,0,0,0,0,0,0,2453.36661,1.711363,42169.300678,2.138984,725510.4,-14.77439,4925.569086,59634.772312,725507.983865,294.003378,8.278679,0.00678,0.276265,3.81789,526365352596.290112,8470.007572,0,295,1,0,0,0,0,0,3
2,4,3762.082734,3850.938406,45.225432,3742.5,3849,3707,3.292419,10.124821,136,2.021737,92,0.01083,0.001946,0.364407,3935174644.999997,4093072876.999999,657.164388,650.38308,11.474029,659.11,786.41,639.12,2.399097,12.619878,129.66,61.964464,8.65,0.061372,0.001946,0.364407,120094947.2884,116760836.3511,0,146,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1.95797,2453.36661,5.730379,2.099024,16.3576,-16.27718,6.173548,4.816165,21.902424,3.143641,7.108798,0.438127,0.001946,3.276749,10968.428792,526365352596.290112,0,300,0,0,0,0,0,0,3
2,4,3741.351064,3762.082734,9.941152,3740,3765,3715,2.83274,6.4157,27,3.006935,12,0.113879,0.001946,0.393198,3947381364.999998,3935174644.999997,661.99195,657.164388,12.234089,661.56,752.65,484.01,2.556512,16.685427,179.22,170.753465,2.11,0.113879,0.001946,0.414543,123623860.6353,120094947.2884,0,268,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2134.012768,1.95797,36729.984124,2.771858,632995.8,-16.63015,4283.092202,51942.443362,632990.41437,295.003365,7.246796,0.006757,0.001946,3.02831,400683694310.713216,10968.428792,0,296,0,0,0,0,0,1,3
2,4,3726.610108,3741.351064,22.540454,3733,3762,3681,2.518116,5.548107,29,2.034413,35.5,0.01087,0.001946,0.364407,3847011770.999999,3947381364.999998,661.445776,661.99195,4.353224,661.13,721.43,656.02,0.922826,5.232361,60.48,131.473433,1.99,0.112319,0.001946,0.364407,121195642.9594,123623860.6353,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.790094,2134.012768,13298.674207,2.256686,229187.3,-21.29898,1555.504473,18805.656495,229178.233129,295.003254,8.175613,0.006757,0.001946,3.641362,52526830837.453704,400683694310.713216,0,296,0,0,0,1,0,0,3
2,5,3827.431655,3726.610108,390.327717,3700,5066,3671,13.148014,93.0371,1109,8.935037,20,0.00722,0.001946,0.372608,4114689330.000005,3847011770.999999,666.724532,661.445776,32.843054,664.72,878.38,579.2,5.589567,28.376658,249,32.361148,5.19,0.119134,0.001946,0.38691,123875795.9096,121195642.9594,0,251,0,0,0,0,27,0,0,0,0,0,0,0,0,0,861.744876,773.790094,86.472228,860.92,1078.189,-6.175967,14.992089,45.46941,666.5516,71.586474,15.2692,0.431438,0.001946,0.421801,225017025.971355,52526830837.453704,0,300,0,0,0,0,0,0,3
2,5,3698.935484,3827.431655,11.770106,3697,3730,3675,2.97482,6.09753,30,3.137833,13,0.097122,0.001946,0.340457,3817351028.999996,4114689330.000005,663.358029,666.724532,9.726146,663.3,762.71,584.93,2.389173,11.54027,100.21,56.788777,11.33,0.061151,0.001946,0.341881,122798539.1227,123875795.9096,0,252,0,0,0,0,27,0,0,0,0,0,0,0,0,0,950.677321,861.744876,24.752339,949.3938,1116.048,861.8419,11.680123,14.307584,204.6382,23.975361,16.3773,0.372014,0.001946,0.412627,265893001.369684,225017025.971355,0,294,0,0,0,0,0,0,3
2,5,3678.685512,3698.935484,11.500079,3677,3707,3647,2.932624,6.174716,32,2.887697,16,0.109929,0.001946,0.414543,3829799064,3817351028.999996,654.066537,663.358029,6.513348,654.96,724.99,609.18,1.687482,7.020711,69.15,58.53749,5.37,0.106383,0.001946,0.414543,121080222.3751,122798539.1227,0,253,0,0,0,0,30,0,0,0,0,0,0,0,0,0,607.884237,950.677321,69.037926,596.8004,1180.899,573.569,11.872379,25.971362,396.0475,47.582075,11.6799,0.176271,0.001946,0.579009,110784920.022357,265893001.369684,0,296,0,0,0,0,0,0,3
2,5,3686.829787,3678.685512,9.056138,3686,3715,3667,2.686833,6.029227,33,3.606761,12,0.153025,0.001946,0.393198,3833168359.999994,3829799064,660.070319,654.066537,6.751583,660.62,706.36,590.58,1.425872,6.614072,65.97,48.441927,6.13,0.074733,0.001946,0.408256,122878186.0627,121080222.3751,0,276,0,0,0,0,6,0,0,0,0,0,0,0,0,0,747.926108,607.884237,56.968675,739.0668,1089.423,592.5474,12.439195,22.987345,256.5964,27.936865,14.415925,0.260274,0.001946,0.46733,164849949.989735,110784920.022357,0,293,0,0,0,0,0,0,3
2,5,3719.458781,3686.829787,23.892541,3727,3757,3677,3.057554,6.736687,51,1.725053,45.5,0.010791,0.001946,0.340457,3859948939.000005,3833168359.999994,668.004265,660.070319,2.751372,667.68,674.12,662.62,0.564101,1.428695,8.16,2.588983,4.06,0.097122,0.001946,0.341881,124500190.3187,122878186.0627,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.215012,747.926108,79.186388,446.6684,999.9788,415.8891,12.699643,17.939609,211.0805,32.91418,15.536625,0.11745,0.001946,0.718464,65471671.056986,164849949.989735,0,299,0,0,0,0,0,0,3
2,5,3722.301818,3719.458781,14.074612,3725,3750,3688,3.364964,6.770304,27,2.380653,22,0.087591,0.001946,0.385776,3810325255.000002,3859948939.000005,658.487745,668.004265,6.983296,654.84,671.71,647.04,0.695803,1.70715,13.57,1.671583,13.1075,0.014599,0.001946,0.408256,119255042.5023,124500190.3187,0,133,0,0,0,0,142,0,0,0,0,0,0,0,0,0,593.630245,461.215012,49.214116,587.1355,950.7568,431.5042,11.488102,23.161603,262.8698,37.416693,12.02195,0.300676,0.001946,0.496004,105378790.297215,65471671.056986,0,297,0,0,0,0,0,0,3
2,5,3774.00365,3722.301818,140.033918,3729,5265,3706,13.498168,126.404525,1536,94.537474,111,0.003663,0.001946,0.408256,3907963764.999996,3810325255.000002,666.45927,658.487745,66.35643,660.42,1434.8,574.38,7.517179,66.443842,776.44,132.187862,4.89,0.014652,0.001946,0.401867,122904087.6826,119255042.5023,2,179,0,0,0,0,93,0,0,0,0,0,0,0,0,0,10.470621,593.630245,58.510746,4.874149,587.7439,-13.87344,8.485971,33.554226,574.839452,94.199543,7.389009,0.262799,0.007782,4.114933,1035320.03708,105378790.297215,0,294,0,0,0,0,0,0,3
2,5,3934.543478,3774.00365,366.342277,3821,5161,3804,12.323636,98.607979,1322,9.958341,13.5,0.007273,0.001946,0.350308,4309561369.999995,3907963764.999996,653.821159,666.45927,26.343661,655.72,919.49,609.41,4.207745,26.460933,309.02,76.829123,5.89,0.127273,0.001946,0.385776,118175908.7794,122904087.6826,0,4,0,0,0,0,272,0,0,0,0,0,0,0,0,0,3.751465,10.470621,5.978745,3.65673,21.7818,-13.95567,6.37722,4.944412,25.71079,3.264874,7.981881,0.467797,0.001946,2.881405,14710.643672,1035320.03708,0,296,0,0,0,0,0,0,3
2,5,3786.043478,3934.543478,21.593389,3778,3843,3755,2.541818,6.210501,57,2.536931,40,0.021818,0.001946,0.364407,3956346786,4309561369.999995,654.870833,653.821159,7.062639,653.32,739.83,646.5,1.797018,8.920678,86.68,100.986562,5.41,0.12,0.001946,0.364407,118377920.3435,118175908.7794,0,2,0,0,0,0,274,0,0,0,0,0,0,0,0,0,4.121573,3.751465,5.833815,4.109385,19.03281,-11.56306,6.470413,4.825966,22.96779,2.5271,8.533542,0.461279,0.001946,2.493616,15170.151011,14710.643672,0,298,0,0,0,0,0,0,3
2,5,3778,3786.043478,9.236946,3776,3801,3762,3.116788,6.629456,31,2.814286,12,0.149635,0.001946,0.385776,3925176477.999999,3956346786,659.836,654.870833,17.711438,660.21,794.59,486.12,5.455365,24.069979,177.63,70.235721,6.06,0.09854,0.001946,0.382273,119816427.839,118377920.3435,0,123,0,0,0,0,152,0,0,0,0,0,0,0,0,0,4.43772,4.121573,5.977396,4.720372,23.5644,-13.53131,6.226518,4.735855,33.83121,2.800513,8.132509,0.459459,0.001946,2.245892,16424.789325,15170.151011,0,297,0,0,0,0,0,0,3
2,5,3788.11828,3778,10.752797,3786,3821,3766,2.330935,5.068325,26,3.094894,15,0.071942,0.001946,0.341881,4003637531.000003,3925176477.999999,667.856918,659.836,8.956001,669.67,741.19,598.33,2.234532,10.054246,76.56,35.464679,6.43,0.068345,0.001946,0.340457,124465466.96,119816427.839,0,233,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3.632929,4.43772,5.746935,3.304907,19.12313,-12.9827,6.32816,4.965275,23.6055,2.742914,7.45555,0.471572,0.001946,2.92162,13834.603411,16424.789325,0,300,0,0,0,0,0,0,3
2,5,3778.0681,3788.11828,11.481876,3778,3806,3754,2.564748,5.342539,27,2.418149,19,0.093525,0.001946,0.341881,3982426451.00001,4003637531.000003,674.528781,667.856918,9.819465,675.01,749.04,578.73,2.543633,10.880555,97.79,47.8354,6.15,0.086331,0.001946,0.364407,126968757.7385,124465466.96,0,277,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.430056,3.632929,5.143865,4.092089,20.14614,-10.15158,5.943383,4.571874,23.37267,3.079307,6.394256,0.503356,0.001946,2.312724,13752.879975,13834.603411,0,299,0,0,0,0,0,0,3
2,6,3658.238434,3778.0681,36.570823,3647,3778,3627,3.171429,9.073134,119,7.739654,17,0.039286,0.001946,0.393198,3760915550.999998,3982426451.00001,688.995623,674.528781,4.318514,690.39,696.11,658.57,1.097821,3.887329,32.95,17.85642,5.85,0.075,0.001946,0.371677,133400127.9429,126968757.7385,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.689826,4.430056,5.778979,2.203914,19.52163,-13.85313,6.651977,4.884373,31.80013,3.030322,7.673831,0.52381,0.001946,3.337825,11952.971665,13752.879975,0,295,0,0,0,0,0,0,3
2,6,3820.749091,3658.238434,419.654888,3677,5038,3629,12.60219,103.458679,1362,7.078088,33,0.007299,0.001946,0.376048,4062738195.999998,3760915550.999998,686.018036,688.995623,32.635839,684.86,908.11,642.84,3.098613,20.991324,257.51,39.466304,5.45,0.087591,0.001946,0.364407,129712542.0626,133400127.9429,0,245,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3.267876,2.689826,5.106641,3.188242,19.05045,-9.840136,5.589814,4.47256,22.121246,2.886047,6.799559,0.483221,0.001946,2.440694,10964.204662,11952.971665,0,299,0,0,0,0,0,0,3
