@relation occ_all

@attribute DayOfWeek numeric
@attribute HourOfDay numeric
@attribute RealPow_Mean numeric
@attribute RealPow_LastMean numeric
@attribute RealPow_Std numeric
@attribute RealPow_Median numeric
@attribute RealPow_Max numeric
@attribute RealPow_Min numeric
@attribute RealPow_MeanDeriv numeric
@attribute RealPow_StdDeriv numeric
@attribute RealPow_MaxDeriv numeric
@attribute RealPow_Kurt numeric
@attribute RealPow_Iqr numeric
@attribute RealPow_Mcr numeric
@attribute RealPow_FreqPeak numeric
@attribute RealPow_FreqEntropy numeric
@attribute RealPow_FreqEnergy numeric
@attribute RealPow_FreqLastEnergy numeric
@attribute ReactPow_Mean numeric
@attribute ReactPow_LastMean numeric
@attribute ReactPow_Std numeric
@attribute ReactPow_Median numeric
@attribute ReactPow_Max numeric
@attribute ReactPow_Min numeric
@attribute ReactPow_MeanDeriv numeric
@attribute ReactPow_StdDeriv numeric
@attribute ReactPow_MaxDeriv numeric
@attribute ReactPow_Kurt numeric
@attribute ReactPow_Iqr numeric
@attribute ReactPow_Mcr numeric
@attribute ReactPow_FreqPeak numeric
@attribute ReactPow_FreqEntropy numeric
@attribute ReactPow_FreqEnergy numeric
@attribute ReactPow_FreqLastEnergy numeric
@attribute Power_Cluster1 numeric
@attribute Power_Cluster2 numeric
@attribute Power_Cluster4 numeric
@attribute Power_Cluster5 numeric
@attribute Power_Cluster6 numeric
@attribute Power_Cluster7 numeric
@attribute Power_Cluster8 numeric
@attribute Power_Cluster9 numeric
@attribute Power_Cluster10 numeric
@attribute Power_Cluster12 numeric
@attribute Power_Cluster13 numeric
@attribute Power_Cluster14 numeric
@attribute Power_Cluster15 numeric
@attribute Power_Cluster16 numeric
@attribute Power_Cluster17 numeric
@attribute Power_Cluster18 numeric
@attribute Power_Cluster19 numeric
@attribute Water_Mean numeric
@attribute Water_LastMean numeric
@attribute Water_Std numeric
@attribute Water_Median numeric
@attribute Water_Max numeric
@attribute Water_Min numeric
@attribute Water_MeanDeriv numeric
@attribute Water_StdDeriv numeric
@attribute Water_MaxDeriv numeric
@attribute Water_Kurt numeric
@attribute Water_Iqr numeric
@attribute Water_Mcr numeric
@attribute Water_FreqPeak numeric
@attribute Water_FreqEntropy numeric
@attribute Water_FreqEnergy numeric
@attribute Water_FreqLastEnergy numeric
@attribute Water_Cluster1 numeric
@attribute Water_Cluster2 numeric
@attribute Water_Cluster3 numeric
@attribute Water_Cluster4 numeric
@attribute Water_Cluster6 numeric
@attribute Water_Cluster7 numeric
@attribute Water_Cluster8 numeric
@attribute Water_Cluster9 numeric
@attribute label_num {0,1,2,3}

@data
5,2,1367.925926,1371.232143,9.642383,1366,1385,1354,1.849057,3.77948,15,1.988337,18,0.056604,0.015152,2.755226,101050880,105311187,710.467037,713.735714,2.772976,709.265,715.72,706.96,0.563208,1.22713,5.24,2.296428,3.53,0.09434,0.015152,2.738094,27257631.7166,28528492.5958,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.048755,1.085195,5.849654,3.490094,15.54881,-9.043188,6.247088,4.139077,14.992676,2.565504,7.714281,0.491525,0.181818,3.801085,2576.58318,1094.813509,0,60,0,0,0,0,0,0,3
5,2,1362.5,1367.925926,8.013625,1358,1378,1351,2.945455,6.51897,27,2.062226,13,0.163636,0.015152,2.90331,103962282,101050880,709.643393,710.467037,1.007803,709.16,711.84,708.39,0.365636,0.789542,2.9,2.606847,1.74,0.163636,0.015152,2.90331,28201305.5831,27257631.7166,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,3.53082,3.048755,5.31719,3.331255,14.27679,-11.65825,7.091162,5.208491,22.96054,2.988029,6.523581,0.661017,0.469697,3.453608,2416.079362,2576.58318,0,60,0,0,0,0,0,0,3
5,2,1364.254545,1362.5,5.947979,1364,1376,1351,2.185185,4.650316,22,2.897512,8.5,0.185185,0.015152,2.773883,102367386,103962282,711.159455,709.643393,3.029079,711.09,730.82,706.96,1.096667,4.015439,21.26,33.750008,0.93,0.074074,0.015152,2.798565,27816622.8057,28201305.5831,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0.972287,3.53082,6.09864,1.387927,12.05492,-11.06285,7.179223,4.947604,23.11777,2.211683,8.109058,0.474576,0.333333,3.655619,2251.131506,2416.079362,0,60,0,0,0,0,0,0,3
5,2,1362.945455,1364.254545,4.727454,1363,1371,1355,1.537037,3.413143,13,2.248177,5,0.148148,0.015152,2.810678,102170324,102367386,710.018545,711.159455,1.837659,710.11,713.25,707.23,0.453889,1.051921,4.86,2.012224,3.09,0.092593,0.015152,2.810678,27727130.7764,27816622.8057,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1.680514,0.972287,6.340005,1.407542,17.76306,-11.61576,7.621956,6.412094,28.90232,2.952405,7.870704,0.525424,0.469697,3.991705,2540.9914,2251.131506,0,60,0,0,0,0,0,0,3
5,2,1361.660714,1362.945455,7.408292,1362,1374,1346,2.381818,4.994408,21,2.485809,10,0.163636,0.015152,2.927992,103833733,102170324,710.636071,710.018545,1.893639,710.62,716.08,707.7,0.659636,1.348995,4.92,3.696386,2.45,0.127273,0.015152,2.90331,28280400.2796,27727130.7764,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,4.187597,1.680514,5.069174,4.598874,13.67711,-8.166387,5.567341,4.114326,15.61958,2.516972,7.423662,0.568966,0.060606,3.827796,2525.020853,2540.9914,0,59,0,0,0,0,0,0,3
5,2,1357.589286,1361.660714,4.62317,1358,1364,1347,1.981818,3.974413,14,2.411107,8,0.218182,0.015152,2.90331,103211901,103833733,709.329821,710.636071,1.698839,709.37,712.76,706.96,0.38,0.82228,2.85,2.104255,2.995,0.109091,0.015152,2.90331,28176491.2847,28280400.2796,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.346097,4.187597,4.751952,2.536986,11.81264,-6.778033,6.056219,4.461107,18.590673,2.058967,7.274052,0.610169,0.363636,3.503909,1662.531983,2525.020853,0,60,0,0,0,0,0,0,3
5,2,1361.722222,1357.589286,7.20434,1360.5,1373,1352,1.830189,4.717952,21,1.548507,12,0.132075,0.015152,2.738094,100134271,103211901,711.628519,709.329821,4.046853,710.62,722.35,708.14,0.700377,2.260727,12.94,5.791786,2.12,0.037736,0.015152,2.738094,27347285.994,28176491.2847,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.374864,2.346097,5.437488,3.804999,11.57431,-11.21635,5.898679,4.604052,22.39378,2.605111,8.522181,0.454545,0.19697,3.632027,2263.969042,1662.531983,0,56,0,0,0,0,0,0,3
5,2,1356.309091,1361.722222,6.460343,1354,1370,1349,2.333333,5.344721,19,2.852633,6,0.166667,0.015152,2.810678,101178843,100134271,708.052545,711.628519,6.0663,709.16,712.2,672.14,2.704259,8.038426,39.92,24.902761,3.205,0.148148,0.015152,2.798565,27575599.5917,27347285.994,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1.819272,3.374864,5.837609,2.496973,15.53752,-13.98922,6.296932,4.534476,21.599326,2.978635,8.263419,0.457627,0.318182,3.714997,2209.16785,2263.969042,0,60,0,0,0,0,0,0,3
5,2,1359.375,1356.309091,9.605988,1356,1375,1348,3.145455,6.626038,24,1.7335,18,0.163636,0.015152,2.838323,103487497,101178843,710.458929,708.052545,2.728746,710.05,715.45,704.31,0.888545,1.879628,6.81,2.693641,2.875,0.109091,0.015152,2.90331,28266515.3276,27575599.5917,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.523118,1.819272,6.427364,2.318205,17.51663,-14.90005,7.555092,6.53612,28.45388,3.839765,6.499051,0.644068,0.363636,3.46369,2819.316689,2209.16785,0,60,0,0,0,0,0,0,3
5,2,1357.571429,1359.375,4.401889,1359,1368,1348,1.727273,3.571775,16,2.736616,6.5,0.181818,0.015152,2.90331,103209076,103487497,709.75,710.458929,0.966937,709.715,713.19,707.23,0.361091,0.876347,3.82,5.043374,0.68,0.145455,0.015152,2.90331,28209774.9232,28266515.3276,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.608184,2.523118,6.119137,2.298334,15.96969,-11.88706,6.707577,5.100373,22.586913,2.653522,8.103534,0.559322,0.090909,3.964992,2617.343774,2819.316689,0,60,0,0,0,0,0,0,3
5,2,1359.763636,1357.571429,5.620609,1361,1368,1349,2.037037,4.538984,17,2.182259,6,0.185185,0.015152,2.810678,101694349,103209076,711.165091,709.75,2.242048,710.35,718.05,709.07,0.666852,1.715064,8.49,6.860317,2.09,0.185185,0.015152,2.810678,27816839.705,28209774.9232,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,3.56882,2.608184,6.380904,2.139722,16.08724,-12.91661,6.981886,5.053199,17.7911,2.607124,8.430038,0.5,0.378788,3.555016,3112.976258,2617.343774,0,59,0,0,0,0,0,0,3
5,2,1352.87037,1359.763636,5.683629,1355,1360,1340,1.679245,3.979629,20,2.37775,9,0.113208,0.015152,2.716445,98835657,101694349,710.693889,711.165091,0.983038,710.88,713.44,708.88,0.326792,0.705413,2.89,3.862111,0.9,0.132075,0.015152,2.738094,27274684.6173,27816839.705,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.156368,3.56882,4.880227,3.902297,16.72033,-11.68689,5.783729,4.564065,20.048114,3.927113,6.378735,0.542373,0.424242,3.651188,2002.940045,3112.976258,0,60,0,0,0,0,0,0,3
5,2,1348.358491,1352.87037,13.486595,1349,1369,1319,3.115385,6.626311,25,2.441901,17.25,0.096154,0.015152,2.607224,96367201,98835657,715.508679,710.693889,8.283127,711.53,730.63,707.09,0.965385,2.692034,17.16,2.255482,9.5925,0.057692,0.015152,2.643013,27137059.2438,27274684.6173,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,1.776292,3.156368,7.389717,1.584582,24.08765,-13.82471,8.157455,5.561592,23.611065,3.632589,8.854005,0.440678,0.030303,3.780616,3411.179752,2002.940045,0,60,0,0,0,0,0,0,3
5,2,1327.545455,1348.358491,6.922369,1326,1344,1319,2.574074,5.434349,24,2.575714,11,0.166667,0.015152,2.810678,96933319,96367201,731.162727,715.508679,2.03323,730.7,743.26,728.9,0.746481,2.592892,14.36,23.921138,1.5075,0.092593,0.015152,2.735607,29403164.5937,27137059.2438,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,-765.072052,1.776292,5842.215351,2.455882,13.7063,-44490.92,1567.528515,8258.035764,44496.346952,56.017451,7.803699,0.035088,0.348485,3.441409,1979443815.973893,3411.179752,0,58,0,0,0,0,0,0,3
5,2,1323.107143,1327.545455,5.565081,1323,1338,1315,2.290909,4.798428,20,3.633931,7.5,0.2,0.015152,2.90331,98036004,96933319,732.386964,731.162727,1.307201,732.24,735.09,730.7,0.431636,0.86619,3.08,2.1927,2.06,0.163636,0.015152,2.90331,30037971.2481,29403164.5937,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.721966,-765.072052,6.410478,2.950925,15.92427,-15.96141,7.706399,5.557264,21.311206,3.086258,9.407138,0.525424,0.287879,3.714997,2869.10572,1979443815.973893,0,60,0,0,0,0,0,0,3
5,2,1326.240741,1323.107143,7.412216,1327,1343,1314,2.113208,5.312034,23,3.174265,8,0.075472,0.015152,2.738094,94984295,98036004,731.136296,732.386964,1.216247,730.96,733.8,728.38,0.227547,0.640021,2.84,4.112375,0.52,0.075472,0.015152,2.738094,28866333.7238,30037971.2481,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.044418,2.721966,5.845616,1.722939,15.24871,-10.17859,7.480288,4.874546,17.862772,2.449448,8.357017,0.661017,0.454545,3.5275,2266.881397,2869.10572,0,60,0,0,0,0,0,0,3
5,2,1325.892857,1326.240741,5.395886,1325.5,1337,1317,1.472727,3.615064,16,2.664909,7,0.127273,0.015152,2.927992,98449146,94984295,733.364107,731.136296,4.13254,732.51,745.92,730.18,0.838909,2.803924,14.44,7.956142,1.8,0.109091,0.015152,2.867521,30119022.4477,28866333.7238,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.690505,2.044418,5.412783,2.237588,16.43551,-9.14864,6.191043,4.616465,20.316576,2.819744,7.405931,0.508475,0.015152,3.827796,2162.924024,2266.881397,0,60,0,0,0,0,0,0,3
5,2,1323.309091,1325.892857,9.215271,1318,1344,1312,3.111111,6.951766,27,2.74612,14,0.111111,0.015152,2.734973,96317668,98449146,732.062364,733.364107,2.55536,731.2,744.57,730.16,1.001852,3.01074,14.41,12.3559,2.2525,0.148148,0.015152,2.798565,29475694.3465,30119022.4477,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,3.602359,2.690505,5.408111,3.10855,17.22748,-9.068628,6.593199,4.624515,22.018968,3.062878,7.108264,0.627119,0.439394,3.655619,2504.231697,2162.924024,0,60,0,0,0,0,0,0,3
5,2,1323.836364,1323.309091,6.282732,1323,1338,1314,1.925926,4.749784,24,3.278342,6.75,0.148148,0.015152,2.810678,96391981,96317668,730.887636,732.062364,1.226747,730.96,733.54,727.86,0.404074,1.065719,4.39,3.087836,1.83,0.12963,0.015152,2.735607,29380901.7994,29475694.3465,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.464325,3.602359,6.076626,1.62337,16.71048,-7.998368,6.284677,4.951938,17.539775,2.514035,8.99799,0.413793,0.136364,3.652497,2499.973245,2504.231697,0,59,0,0,0,0,0,0,3
5,2,1289.352941,1323.836364,17.122878,1285,1325,1270,3.36,7.834409,41,2.656229,18,0.1,0.015152,2.278948,84798641,96391981,729.611176,730.887636,1.785679,728.66,733.28,726.8,0.6134,1.127664,4.62,2.34884,2.63,0.14,0.015152,2.271082,27149115.3429,29380901.7994,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,2.264738,2.464325,6.36907,1.504443,14.01548,-12.03558,6.895668,4.977924,19.518276,2.126308,9.977121,0.474576,0.333333,3.741708,2701.080342,2499.973245,0,60,0,0,0,0,0,0,3
5,2,1235.333333,1289.352941,56.358022,1277,1292,1162,3.94,15.556887,108,1.157334,108,0.02,0.015152,2.278948,77987282,84798641,736.689608,729.611176,9.395851,730.06,749.78,726.11,0.743,2.92833,20.22,1.224355,17.67,0.02,0.015152,2.271082,27682704.5947,27149115.3429,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,4.206926,2.264738,5.020809,5.027945,13.81656,-9.303281,5.64358,4.303256,16.547965,3.003898,6.116295,0.553571,0.227273,3.33173,2420.475933,2701.080342,0,57,0,0,0,0,0,0,3
5,2,1169.588235,1235.333333,6.287055,1171,1180,1159,1.66,3.836506,17,1.895135,10,0.06,0.015152,2.271082,69766745,77987282,749.177451,736.689608,1.464557,748.41,751.53,747.15,0.2732,0.658739,3.12,1.604137,2.45,0.1,0.015152,2.271082,28624716.7523,27682704.5947,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1.046459,4.206926,5.248762,1.662628,12.50992,-11.51919,6.0003,4.456855,18.644779,2.794451,7.105707,0.59322,0.484848,3.890295,1691.124971,2420.475933,0,60,0,0,0,0,0,0,3
5,2,1167.150943,1169.588235,6.218447,1166,1182,1157,2.076923,4.973838,22,2.242106,12.25,0.153846,0.015152,2.637993,72200801,69766745,749.696226,749.177451,2.150071,749.37,755.34,746.17,0.623269,1.628267,7.81,5.048678,1.76,0.153846,0.015152,2.637993,29788595.2766,28624716.7523,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,2.90735,1.046459,5.044632,2.315633,16.34905,-5.977022,5.874981,4.801219,16.546963,2.871761,6.432103,0.508475,0.454545,3.54151,2008.61143,1691.124971,0,60,0,0,0,0,0,0,3
5,2,1169.096154,1167.150943,6.945896,1167.5,1183,1161,2.803922,5.528181,21,2.231684,12,0.176471,0.015152,2.513627,71075323,72200801,749.800962,749.696226,1.742403,749.88,753.28,747.44,0.401569,0.864623,3.4,2.24552,2.375,0.058824,0.015152,2.513627,29234631.8945,29788595.2766,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,2.229,2.90735,4.456167,1.602917,13.02094,-5.936361,5.034514,3.483547,13.377778,2.453716,5.263933,0.508475,0.060606,3.628908,1469.69423,2008.61143,0,60,0,0,0,0,0,0,3
5,2,1620.148148,1169.096154,641.2979,1173,2538,1153,52.924528,249.482221,1323,1.504569,1354,0.037736,0.015152,2.132846,163540460,71075323,774.564259,749.800962,30.357562,751.73,861.17,747.31,5.040377,18.450642,113.25,3.095443,53.25,0.037736,0.015152,2.583897,32446132.5767,29234631.8945,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.527587,2.229,5.589549,2.018368,13.8912,-15.35511,6.114048,4.162444,16.5425,3.735215,7.519182,0.491525,0.106061,3.593117,2226.662375,1469.69423,0,60,0,0,0,0,0,0,3
5,2,1167.113208,1620.148148,6.368976,1167,1177,1154,2.423077,5.380962,23,1.943214,11,0.134615,0.015152,2.609253,72196231,163540460,746.85,774.564259,1.766739,746.86,750.66,744.19,0.374808,0.850302,3.5,2.430642,2.555,0.115385,0.015152,2.643013,29562763.2035,32446132.5767,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,4.175578,2.527587,4.581614,3.363618,13.57367,-6.766788,5.57907,3.868851,20.340458,2.522781,6.608683,0.542373,0.272727,3.602197,2284.607322,2226.662375,0,60,0,0,0,0,0,0,3
5,2,1167.888889,1167.113208,4.788613,1168,1175,1157,1.566038,3.713331,15,2.518601,6,0.113208,0.015152,2.738094,73655296,72196231,748.128704,746.85,1.278031,748.12,750.17,745.68,0.304906,0.641242,2.53,2.360174,1.85,0.132075,0.015152,2.738094,30223700.6627,29562763.2035,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,4.01444,4.175578,5.386414,4.134982,17.41154,-11.94934,6.496865,5.06714,20.854014,3.557875,7.083125,0.59322,0.424242,3.866706,2678.737847,2284.607322,0,60,0,0,0,0,0,0,3
5,2,1166.272727,1167.888889,7.271086,1165,1178,1153,2.722222,5.440646,20,2.112859,9,0.148148,0.015152,2.810678,74813419,73655296,748.962,748.128704,2.225478,748.71,753.49,745.47,0.576296,1.411035,6.26,2.396584,3.31,0.12963,0.015152,2.773883,30852191.7081,30223700.6627,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.947089,4.01444,4.829782,2.947703,19.62612,-5.657742,4.568259,4.424764,18.320379,4.067148,6.844788,0.403509,0.318182,3.694526,1833.376432,2678.737847,0,58,0,0,0,0,0,0,3
5,2,1170.301887,1166.272727,8.008613,1167,1187,1158,2.326923,5.508358,24,2.756982,10.25,0.115385,0.015152,2.609253,72592480,74813419,750.929057,748.962,1.336389,750.85,753.78,748.71,0.479038,1.024037,4.29,2.738303,1.45,0.192308,0.015152,2.609253,29886498.6154,30852191.7081,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,2.905987,2.947089,5.477296,3.837731,12.46355,-10.08819,6.190018,4.545211,17.604823,2.969075,5.894944,0.542373,0.30303,3.843116,2276.731318,1833.376432,0,60,0,0,0,0,0,0,3
5,2,1170.566038,1170.301887,8.42503,1174,1180,1154,3.038462,6.308915,26,1.862984,13,0.173077,0.015152,2.582542,72625608,72592480,753.939057,750.929057,3.77357,753.39,763.6,748.71,0.796923,1.697685,8.39,3.854762,3.1325,0.096154,0.015152,2.609253,30127217.8281,29886498.6154,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,3.059326,2.905987,5.736174,3.144962,15.90241,-14.0816,6.425381,4.769693,22.902965,3.584219,6.804123,0.474576,0.287879,3.694527,2502.886721,2276.731318,0,60,0,0,0,0,0,0,3
5,2,1177.722222,1170.566038,9.535271,1177,1200,1162,2.830189,5.462233,20,2.871648,15,0.09434,0.015152,2.738094,74904419,72625608,759.568148,753.939057,1.484912,759.69,762.36,757.1,0.389245,0.945054,4.45,2.479682,1.98,0.09434,0.015152,2.738094,31155080.5338,30127217.8281,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,4.395391,3.059326,4.914,4.746656,14.08265,-8.741935,5.554688,4.281896,17.207054,2.894177,6.111556,0.491525,0.409091,3.616709,2583.864037,2502.886721,0,60,0,0,0,0,0,0,3
5,3,1173.150943,1177.722222,8.850024,1171,1200,1162,1.807692,4.806199,29,6.846055,7,0.115385,0.015152,2.643013,72947079,74904419,759.253396,759.568148,0.897181,759.09,761.08,758.15,0.236346,0.605928,2.93,2.255289,1.62,0.096154,0.015152,2.643013,30552724.9997,31155080.5338,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,2.629055,4.395391,5.343925,3.658794,16.05904,-7.475537,6.412373,4.240685,16.137884,2.451151,8.583269,0.440678,0.121212,3.801085,2099.610045,2583.864037,0,60,0,0,0,0,0,0,3
5,3,1175.037037,1173.150943,7.808952,1175,1191,1160,2.849057,5.852009,25,2.768358,9,0.150943,0.015152,2.738094,74561682,72947079,758.815741,759.253396,1.463802,758.57,762.18,756.72,0.303774,0.691451,2.86,3.455532,1.64,0.09434,0.015152,2.738094,31093385.2973,30552724.9997,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,1.785903,2.629055,6.126372,1.661161,16.88921,-12.65617,6.864176,5.278546,18.668217,2.899575,9.086979,0.568966,0.045455,3.374481,2365.058531,2099.610045,0,59,0,0,0,0,0,0,3
5,3,1175.735849,1175.037037,7.486272,1173,1187,1160,2.826923,5.704216,21,2.2616,11,0.153846,0.015152,2.609253,73267718,74561682,758.06717,758.815741,3.390407,758.57,761.39,735.21,1.177692,4.312729,22.48,40.567908,1.46,0.115385,0.015152,2.544266,30457886.9318,31093385.2973,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,3.52509,1.785903,6.941758,3.460301,16.84693,-11.5876,7.502674,5.887944,23.64871,2.520782,10.0058,0.525424,0.424242,3.843116,3588.668025,2365.058531,0,60,0,0,0,0,0,0,3
5,3,1171.215686,1175.735849,6.616083,1171,1186,1159,2.46,5.414305,25,3.367743,5.75,0.1,0.015152,2.278948,69961244,73267718,758.528824,758.06717,1.168049,758.74,761.23,756.42,0.4086,0.854219,3.38,3.233196,1.4325,0.12,0.015152,2.278948,29343732.9993,30457886.9318,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,4.070465,3.52509,5.542667,4.626728,14.7108,-11.15099,6.968924,4.891175,17.833794,3.055756,6.169172,0.54386,0.424242,3.827796,2712.089525,3588.668025,0,58,0,0,0,0,0,0,3
5,3,1170.636364,1171.215686,9.224291,1171,1188,1157,3.166667,6.817707,30,2.614118,8.75,0.111111,0.015152,2.735607,75376017,69961244,757.858364,758.528824,1.384762,757.78,761.01,755.83,0.489444,1.024278,5.18,2.880354,1.87,0.148148,0.015152,2.735607,31589315.0119,29343732.9993,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.076968,4.070465,5.914382,3.95423,24.0037,-10.83427,6.088162,5.544286,24.951591,4.517325,6.880846,0.385965,0.409091,3.952795,2957.911851,2712.089525,0,58,0,0,0,0,0,0,3
5,3,1170.396226,1170.636364,6.712043,1171,1184,1161,2.653846,5.551487,22,2.215072,12,0.173077,0.015152,2.637993,72603191,75376017,757.088491,757.858364,1.975005,757.48,759.25,750.83,0.482692,1.224028,6.48,6.60445,1.19,0.134615,0.015152,2.643013,30378900.9085,31589315.0119,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,2.605597,4.076968,5.544867,2.6293,13.4824,-11.10941,6.429296,4.432691,21.23116,2.627993,7.077267,0.474576,0.318182,3.929205,2221.335533,2957.911851,0,60,0,0,0,0,0,0,3
5,3,1161.321429,1170.396226,7.9478,1157,1184,1152,2.563636,6.291569,27,3.467806,7,0.127273,0.015152,2.963781,75528852,72603191,748.832679,757.088491,2.218505,748.67,753.94,746.35,0.634909,1.559108,7.59,3.116009,3.075,0.127273,0.015152,2.90331,31402292.0049,30378900.9085,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,3.963355,2.605597,4.193818,3.933575,12.37352,-4.269698,4.47076,3.751329,15.931428,2.186834,6.384951,0.423729,0.318182,3.632029,1980.189321,2221.335533,0,60,0,0,0,0,0,0,3
5,3,1159.222222,1161.321429,5.665742,1159,1167,1150,1.528302,3.836083,15,1.56904,11,0.113208,0.015152,2.738094,72566694,75528852,749.278889,748.832679,2.559306,749.08,756.96,745.47,0.664151,1.778895,8.47,6.735705,0.95,0.150943,0.015152,2.738094,30316965.2326,31402292.0049,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.87526,3.963355,4.760867,2.925287,15.02174,-10.67271,5.500882,4.018374,19.805324,3.603116,6.581841,0.525424,0.030303,3.714997,1833.312397,1980.189321,0,60,0,0,0,0,0,0,3
5,3,1161.259259,1159.222222,5.519041,1159,1172,1155,1.962264,4.21062,16,1.940287,9,0.150943,0.015152,2.738094,72821860,72566694,749.431667,749.278889,1.321924,749.08,753.4,747.23,0.53566,1.143667,5.5,2.899226,1.84,0.169811,0.015152,2.738094,30329075.0587,30316965.2326,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,4.717813,2.87526,4.812585,4.130607,16.44421,-8.142531,5.558864,3.362881,12.531054,3.045566,6.917659,0.474576,0.272727,3.718117,2701.963008,1833.312397,0,60,0,0,0,0,0,0,3
5,3,1162.872727,1161.259259,7.81275,1161,1183,1149,2.018519,5.286118,27,4.063557,7,0.092593,0.015152,2.735607,74378310,72821860,749.640545,749.431667,1.178548,749.37,752.41,747.82,0.397778,0.955206,4.22,3.150677,1.55,0.111111,0.015152,2.798565,30907927.1111,30329075.0587,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.106726,4.717813,5.775854,3.399258,13.83457,-10.31523,6.787726,4.479518,16.166534,2.506052,8.191922,0.428571,0.060606,4.038882,2121.170003,2701.963008,0,57,0,0,0,0,0,0,3
5,3,1163.528302,1162.872727,7.241982,1166,1175,1150,2.807692,5.555561,22,2.113818,9.25,0.153846,0.015152,2.582542,71754027,74378310,748.697736,749.640545,1.274919,748.61,751.22,745.17,0.414038,0.964583,4.12,3.462494,1.17,0.115385,0.015152,2.582542,29709144.404,30907927.1111,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,2.315369,2.106726,4.916993,2.292229,14.30814,-9.405835,4.910771,3.671728,19.801774,3.075484,5.750487,0.508475,0.090909,3.753905,1748.088587,2121.170003,0,60,0,0,0,0,0,0,3
5,3,1160.709091,1163.528302,7.612545,1161,1176,1150,2.12963,5.295232,26,2.742176,7,0.12963,0.015152,2.798565,74101637,71754027,748.191091,748.697736,4.173384,747.92,776.94,742.56,1.540741,5.554566,29.04,42.555694,0.96,0.092593,0.015152,2.810678,30789385.4937,29709144.404,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,3.164319,2.315369,6.442338,2.726656,18.17894,-14.54173,5.9444,5.325362,20.785634,3.524042,6.995155,0.385965,0.166667,3.644226,2946.461491,1748.088587,0,58,0,0,0,0,0,0,3
5,3,1161.5,1160.709091,9.458041,1160,1176,1148,3.490909,7.312781,25,1.706328,19,0.127273,0.015152,2.926093,75553526,74101637,747.857321,748.191091,1.234914,747.66,749.78,745.17,0.457818,1.055567,4.61,2.606736,1.17,0.163636,0.015152,2.90331,31320355.9757,30789385.4937,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.346581,3.164319,6.336225,2.410421,15.05655,-12.80258,6.648651,4.809032,17.348399,3.155626,6.460587,0.457627,0.030303,3.480318,2699.103418,2946.461491,0,60,0,0,0,0,0,0,3
